budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count
6000000,7547,3.427061,10-01-06,0,97,5.9,10
0,35944,0.669169,24-08-01,0,107,6.5,11
0,42222,6.077735,02-10-77,0,117,6.3,30
6000000,13827,2.404626,05-09-08,69497,85,4.7,25
0,44260,0.475748,09-09-06,25,152,8,10
6000000,9282,15.048067,16-05-03,0,86,6.8,206
0,38940,1.734764,04-09-94,0,103,5.4,29
0,35689,1.496454,24-04-09,0,87,5.4,21
12000000,97614,10.19041,08-11-12,66351,95,5.6,224
6000000,37206,12.099486,01-10-09,0,101,6.3,14
6000000,58626,4.957014,02-04-11,0,90,5.2,73
0,183894,2.135689,11-10-09,0,240,7.6,38
5952000,837,18.119265,04-02-83,2120439,87,7.1,454
5300000,1555,13.034602,17-05-02,3897799,122,7,266
6000000,244783,6.349218,20-01-14,32251,86,5.5,87
4000000,16564,5.013575,17-11-08,530048,103,6.8,66
0,168027,4.448353,22-04-12,0,90,4.9,18
5800000,3482,4.49029,21-09-64,6800000,133,7.2,72
0,135595,2.204138,27-09-12,0,91,5.5,12
6000000,8982,11.81832,11-08-05,27165581,108,6.8,167
0,89861,0.356495,12-06-98,0,99,10,1
3500159,455,22.054546,11-04-02,76578641,112,6.2,578
0,57022,4.245123,21-06-02,0,141,6,10
5800000,14351,3.201886,01-09-06,7000000,95,4.2,10
0,147767,0.114342,07-12-12,126,139,4.7,11
5600000,10664,22.341462,15-09-09,18469680,85,6.4,489
0,55567,0.305922,16-07-10,531826,105,3.9,6
5500000,9277,28.500913,25-12-73,159616327,129,7.9,622
5500000,9443,10.439971,15-05-81,58972904,123,6.8,207
0,16186,3.784535,25-02-05,0,116,6.4,71
0,7863,10.396305,21-01-96,0,105,7.3,131
6000000,138697,33.296684,26-07-13,0,90,5.9,1671
5500000,11901,19.127239,19-04-73,15700000,105,7.4,278
7000000,1548,14.072941,20-07-01,0,111,7.1,426
0,11889,2.714043,14-12-01,0,91,6.2,47
5500000,33155,2.141143,06-06-80,4865000,95,3.3,16
0,5528,20.982455,17-03-04,0,96,7.5,526
4361898,321,2.080741,06-06-03,3031801,92,5.6,28
5000000,4997,7.79068,23-10-03,2466444,104,6.2,73
6500000,925,15.580335,30-06-89,37295445,120,7.6,292
0,27451,5.336243,01-01-01,0,99,4.8,15
3850000,73532,10.787322,17-05-11,0,93,6.8,97
0,979,32.476098,22-05-02,792,97,7.1,538
5500000,193722,3.21392,05-10-13,0,100,5.4,31
2200000,7913,5.206967,26-01-06,11502151,157,7.2,97
0,253253,1.5846,15-05-14,0,90,6.2,9
8000000,51995,3.653305,15-07-11,0,96,5.6,28
0,13173,3.865122,03-08-07,0,96,4.9,57
0,22908,1.391958,23-08-99,0,90,7.3,18
0,70670,20.821846,04-08-11,15699707,100,7.1,399
0,84204,9.451228,10-08-12,0,94,6,140
0,25248,1.688495,11-09-04,0,95,7.3,24
5500000,230266,5.033065,07-09-14,5000000,120,5.9,45
5100000,16633,5.934016,02-10-80,0,103,7.2,102
0,63006,0.075817,22-04-11,0,130,5.4,7
5000000,91586,48.375848,12-09-13,0,106,6.5,1211
4000000,215,42.187986,28-10-05,152925093,92,6.3,1251
15000000,333371,53.698683,10-03-16,108286421,103,6.8,2468
5000000,9012,14.752587,21-10-02,64282312,87,6.1,345
4900000,345911,48.170508,21-07-16,44107032,81,6.3,1129
5000000,72571,29.15813,19-10-11,205703818,83,5.9,669
5000000,242512,56.30466,24-10-14,103590271,89,4.9,983
5000000,10072,17.304055,27-02-87,44793222,96,6.5,354
5500000,211954,9.59729,20-07-13,99067206,115,7.5,205
5000000,82990,20.326337,17-10-12,142817992,95,5.2,563
4100000,29912,4.028875,16-09-53,36000000,135,6.4,42
5000000,11843,6.470766,21-05-75,41833347,113,6.7,137
11000000,11284,16.856231,05-09-91,34872033,89,5.1,272
8000000,504,19.683187,16-11-03,60378584,110,7,485
5000000,173,9.358197,23-12-54,28200000,127,6.8,157
5000000,227348,19.984477,01-01-14,86362372,84,5.2,449
5000000,1955,30.271066,02-10-80,26010864,124,7.9,719
5000000,152532,59.454473,07-09-13,55198285,117,7.9,2886
3300000,243940,20.304235,29-01-15,64110728,83,5.1,505
9000000,77,60.715151,11-10-00,39723096,113,8.1,4028
5000000,157547,35.871248,08-09-13,44030246,104,6.3,1050
5000000,2295,18.077963,25-05-06,26888376,97,6.9,398
5000000,71,20.428237,18-05-00,110000000,110,7.4,750
4600000,147773,32.14444,06-06-13,23198652,103,7.1,688
0,16096,3.673566,23-10-91,0,94,4.7,21
3500000,24266,3.656491,02-03-82,20659423,104,6.8,37
0,16508,1.88484,26-03-99,0,77,5.4,22
5000000,2895,4.227807,09-10-97,0,134,6.1,38
0,15660,3.102862,18-09-81,0,129,6.5,54
10000000,59968,15.688439,26-08-11,17273593,90,5.9,365
5000000,323677,22.9951,19-02-16,24804129,134,7.1,478
0,19848,5.769822,08-04-98,0,104,6.4,14
5000000,256274,26.510558,14-08-14,40100000,93,6.1,766
0,235271,7.544515,10-10-14,0,105,5.4,63
0,45153,1.126941,07-09-97,0,109,6.1,27
5000000,284293,35.307577,05-12-14,43884652,99,7.5,1104
5000000,24973,4.079111,25-08-54,15000000,139,6,11
5000000,21610,7.058868,17-03-81,19905359,99,6.4,86
5000000,10283,12.904615,28-07-89,14000000,100,4.8,191
5000000,8346,18.115566,22-02-02,368744044,95,6.2,671
5000000,122081,62.554173,24-01-13,31724284,94,5,1551
5000000,10987,9.483717,29-09-95,15116634,88,5,170
5000000,1391,16.890285,08-06-01,33616692,106,7.3,315
4000000,747,49.12486,09-04-04,30039392,99,7.5,2420
0,14745,8.309894,31-10-08,0,82,4.3,48
5000000,26748,5.960149,21-06-96,13269963,135,6.9,77
5000000,11357,9.302349,21-10-88,17768757,88,5.9,209
5000000,24913,8.190888,27-03-86,0,89,5.8,73
0,13776,5.87193,02-04-82,0,110,6.9,83
5000000,14854,8.452666,14-04-83,12232628,107,5.5,67
5000000,50357,17.028252,20-07-11,25562924,86,5,356
5000000,13090,19.336367,18-01-08,16174377,102,6.5,255
5000000,192141,38.006982,26-08-15,54418872,103,6.7,777
0,16441,6.377523,20-08-82,14056528,118,6,97
5000000,29996,0.835617,25-12-59,12200000,139,5.4,8
20000000,351819,14.947588,28-01-16,21164799,92,4.3,331
0,14834,5.1299,09-01-09,0,99,6.3,9
4,22649,1.199451,08-12-32,25,89,6.2,28
0,378200,3.810827,11-03-16,0,96,5.2,42
5500000,20455,3.7387,17-03-00,0,82,6.2,72
0,13193,9.85123,21-01-04,0,92,6.3,147
8000000,11042,3.03091,21-05-03,3432342,99,6.7,77
0,10786,3.199904,11-03-76,0,106,6.6,50
5000000,12484,2.739307,27-04-01,0,90,4.9,47
5000000,17339,5.348446,01-11-78,7230000,118,6.4,91
5000000,11959,4.070044,21-07-89,0,97,6.7,89
0,9900,9.974681,06-01-06,6538177,94,6.6,220
5000000,14662,6.308298,14-08-98,0,91,6.5,44
5000000,335,49.333137,21-12-68,5321508,175,8.1,1128
5000000,15745,4.149628,13-07-01,5476060,94,6.3,55
5000000,17431,46.114184,12-06-09,9760104,97,7.6,1794
0,21014,3.562563,12-05-06,0,90,5.2,18
5000000,78394,4.498368,14-05-10,4074023,41,5.9,11
5000000,10217,7.673124,14-05-97,3263585,112,6.8,103
4000000,46332,4.992475,18-05-10,41424067,120,6.5,91
5000000,13996,6.174435,06-08-08,4040588,110,6.6,60
0,3028,0.805312,10-11-82,0,87,4.6,5
5000000,1024,8.753409,02-09-94,3049135,99,7,294
5000000,343795,3.943706,11-09-15,4842699,121,5.4,40
5000000,45658,9.169411,15-10-10,2614773,97,6,208
5000000,16148,2.732031,30-01-98,1980338,116,6,55
5000000,4553,35.252056,09-02-04,8203235,101,7.3,1247
5000000,36351,6.063868,21-08-92,0,103,5.7,15
5000000,245916,21.343093,09-10-14,2450846,112,6.6,355
5000000,27585,10.095184,16-12-10,5129058,91,6.9,165
5000000,1415,4.129165,05-09-03,742898,98,5.9,58
5000000,313922,30.001024,15-04-16,3220371,95,6.7,683
5000000,14474,6.759235,30-03-06,0,88,5.8,27
5000000,199933,1.731035,12-09-14,846704,99,3.9,15
7000000,13685,11.700578,21-02-96,560069,91,6.8,281
6000000,8744,2.388683,09-09-96,0,97,5.6,45
0,38428,0.080704,03-08-07,0,136,6,2
0,8847,0.888986,12-02-08,0,117,6.6,14
0,39269,0.679351,01-05-80,0,94,6.5,17
5000000,46838,19.940245,22-01-10,5476793,89,7.3,847
0,51384,1.286991,01-01-08,0,92,6.2,13
0,56930,0.042442,27-12-47,0,128,6.6,4
0,41730,1.116206,06-06-99,0,90,5.5,9
5000000,18442,3.05434,27-02-04,0,95,4.7,33
5000000,298312,38.94708,10-09-15,98450062,94,6,1360
5000000,11600,3.792015,01-01-07,782102,90,6.2,37
0,71547,0.219799,13-10-04,0,95,3.8,4
5000000,57876,7.794,15-05-15,0,91,4.2,151
5000000,77495,9.136965,14-10-11,0,107,7,202
0,13849,8.39685,07-02-08,0,92,6.3,80
0,14849,7.864905,17-02-09,0,87,5.8,65
0,12486,1.963219,01-12-06,0,80,3.2,13
0,19615,1.546169,01-01-09,0,95,7,2
5000000,244403,10.619574,17-10-14,0,105,7.4,105
5000000,292481,0.999655,18-08-14,0,67,3,3
0,340816,1.985243,04-12-15,0,95,6.1,24
0,78814,0.102003,12-11-11,0,89,5,3
15000000,297596,10.48009,04-12-14,0,94,4.5,118
0,299552,1.136568,05-12-13,0,109,4.1,7
5000000,11935,11.095219,10-12-77,0,123,6.4,131
0,113406,0.40703,28-04-12,0,0,0,0
0,447027,0.028756,27-10-15,0,88,0,0
5000000,290825,8.618793,08-07-16,0,88,4.7,102
0,361159,2.394613,08-10-15,0,97,3.5,36
0,12555,2.387463,19-12-06,0,120,7,22
5000000,31175,5.461487,09-09-09,17872796,99,7.1,116
1000000,12498,14.805264,30-08-96,24475416,135,7.4,231
4798235,77949,25.30216,17-08-11,209696,107,6.3,458
4800000,1690,38.83192,06-01-05,80578934,94,5.7,887
0,8435,3.500741,17-07-05,0,94,6.2,43
5000000,64720,19.807295,25-11-11,3099314,120,7.1,471
0,49365,1.435742,22-04-88,0,112,6.3,25
0,11404,7.667888,30-04-06,0,98,6.3,47
5000000,300706,8.496364,23-12-14,0,81,5.5,76
4700000,16337,9.617777,22-08-86,8025872,101,5.9,139
4638783,11577,4.495256,23-05-73,11000000,106,7.2,65
4800000,77987,35.754865,30-05-13,10337387,90,5.6,862
0,40185,0.20323,13-10-05,0,80,4.8,4
4,68202,0.28076,29-06-11,0,83,4.6,8
0,8981,3.11319,18-05-04,0,105,7,46
0,10914,0.137535,11-09-07,0,89,1,1
4600000,50848,6.368933,24-11-10,0,100,7.3,93
4700000,166624,0.217538,13-09-13,0,92,5.6,6
4600000,10822,3.531877,18-05-07,0,97,5.7,60
0,10844,0.706355,12-10-06,0,103,5.9,18
4500000,9336,15.002502,22-03-84,146198896,96,6.5,602
4500000,5689,22.585384,05-07-80,58853106,104,5.8,408
6000000,712,29.834065,09-03-94,254700832,117,6.6,632
4500000,13342,20.403344,13-08-82,27092880,90,7,322
4500000,10339,5.224593,27-06-56,10400000,116,6.9,89
15000000,1429,30.196039,16-12-02,13060843,135,7.2,629
4500000,9303,15.359952,13-09-96,7011317,108,6.9,198
4500000,641,11.573034,27-10-00,7390108,102,7.9,2443
0,27686,1.847822,29-08-45,0,96,6.2,19
0,65749,0.425551,12-02-98,0,115,6.8,6
4500000,6106,3.819796,23-04-86,0,123,7,71
5000000,252680,10.274542,25-03-14,10429707,98,5.5,121
6000000,141,61.210016,18-01-01,1270522,113,7.7,3452
0,66607,0.177356,18-03-11,0,105,6.1,18
4500000,17139,0.011697,17-04-97,0,122,7.7,25
2000000,12079,6.249262,01-06-02,0,101,6.6,132
4500000,39800,3.108881,10-10-09,744816,97,6.3,30
0,4550,17.074843,29-07-05,23803308,115,7.4,356
0,62116,0.774442,09-06-10,0,120,6.2,13
0,9991,8.816995,26-12-01,0,99,6,157
4500000,13807,8.48639,06-09-06,0,110,7,46
0,68818,5.223096,31-08-11,623528,98,6.6,73
0,12093,7.759215,23-08-02,0,109,7.7,139
4500000,36419,14.570359,09-04-10,3606395,104,5.4,251
0,281730,0.371337,13-06-14,0,134,5.3,2
3000000,510,127.525581,18-11-75,108981275,133,8.2,2919
4400000,362105,3.898737,29-09-15,0,85,6.9,35
0,10970,7.315935,17-06-76,0,86,6.7,78
4500000,375290,2.551559,22-01-16,32000000,126,7.3,57
0,17663,8.772574,01-12-85,0,199,8.2,68
0,270938,6.988357,05-09-14,0,103,5.5,71
3730500,116613,6.938854,11-09-12,6294161,112,5.7,109
5000000,11826,11.21273,13-09-00,0,89,7,217
0,29920,7.217328,15-01-10,0,124,6.5,63
8000000,1088,12.439495,30-01-03,41400000,101,7.1,111
3250000,26379,2.126139,04-12-09,0,133,6.6,19
0,34069,10.142218,24-09-09,0,120,5.9,140
4200000,10947,16.536374,20-01-06,0,98,6.1,1000
0,47452,0.933891,01-01-97,0,93,6.9,11
4200000,3040,12.540624,27-06-04,32000000,114,6.3,210
3705538,11386,8.839651,02-09-92,62548947,112,6.9,176
4000000,10246,12.891276,13-11-81,125728258,94,6.1,183
4000000,29426,10.789912,06-05-10,0,90,4.6,116
114000,10331,25.666029,01-10-68,30000000,96,7.5,580
4000000,153,45.66662,31-08-03,119723856,102,7.3,1895
4000000,703,35.892034,19-04-77,38251425,93,7.8,1010
4000000,27191,8.988455,10-01-52,36000000,152,6.6,50
4000000,1365,14.042041,11-11-01,44909486,111,6.5,250
4000000,287424,40.016306,08-05-15,187112,95,5.2,593
3600000,451,22.030517,27-10-95,49800000,112,7.1,360
4500000,165864,2.503612,19-02-13,0,86,4.8,67
4000000,987,4.117968,01-12-74,0,105,6.9,68
4000000,241251,24.161735,23-01-15,52425855,91,4.1,1022
4000000,40494,1.379354,30-05-56,14400000,105,6.4,22
3500000,39781,15.338211,09-07-10,34705850,106,6.5,506
4000000,8337,29.852608,23-11-88,13008928,94,7.1,550
4000000,5925,35.061467,20-06-63,11744471,172,7.8,717
0,8357,7.288352,23-04-04,10000000,109,5.8,34
5000000,146203,10.605752,28-02-13,15179302,88,4.4,203
4000000,85350,43.40352,05-06-14,44349000,164,7.5,1971
4000000,512,17.229537,27-07-06,31584901,96,6.4,420
7000000,13408,2.453459,16-11-01,10229331,93,5.3,26
6000000,47816,1.433692,01-03-00,9000000,82,5.9,15
32000000,10744,9.976428,17-01-03,0,101,6.7,89
4000000,11536,2.930058,01-01-61,8200000,124,6.8,72
0,9782,7.173059,12-02-06,0,91,5.5,57
0,18713,1.735462,03-02-95,0,82,4.8,10
0,6537,29.071955,27-08-07,44000000,105,7.1,633
0,184345,18.428909,17-04-14,0,87,5.4,346
4000000,1809,11.387335,11-10-02,0,110,6.3,168
4000000,2370,5.975604,18-12-69,6000000,143,6.1,77
4000000,9809,4.59841,17-11-06,4630045,84,5.5,69
4000000,5,22.87623,09-12-95,4300000,98,6.5,530
4000000,11013,19.107285,11-01-02,9304609,104,6.7,376
0,19153,0.456485,23-04-03,0,96,3.3,8
4000000,10132,4.541908,21-12-88,3468572,110,6.7,46
0,16448,4.348416,31-01-96,0,84,7.3,63
0,15122,3.347885,10-09-99,0,94,5.4,11
4000000,8141,6.091951,09-02-07,2426851,90,6.2,80
0,1546,4.757625,23-01-05,1919197,96,6.1,67
4000000,48572,12.062371,19-08-11,1104682,88,5.9,316
4000000,14517,7.758188,25-01-05,866999,101,6.6,102
4000000,89708,12.781973,16-09-11,0,102,8,167
0,27551,1.631993,01-03-87,0,87,5.1,8
0,64678,12.690224,17-06-11,1406224,83,6.5,415
0,309503,8.516229,28-08-15,0,103,5.5,58
0,14293,5.90259,07-06-02,0,99,6.5,25
4000000,15059,2.866934,29-04-99,0,106,5.2,9
0,103328,9.140936,02-07-12,641100,115,6.9,228
4000000,157847,22.987897,11-04-14,2365467,118,6.5,338
3000000,25719,1.204941,22-08-97,302204,109,7,23
1300000,48309,7.605291,04-03-88,354704,102,6.7,27
1500000,27723,2.855963,06-08-00,0,95,6,26
0,20468,0.502396,01-01-99,0,87,5.8,6
4000000,242575,1.771584,18-10-13,0,119,8.1,18
9500000,44945,21.230737,10-09-10,120000,104,6.6,307
0,29122,0.068246,22-12-00,0,103,6,1
0,125123,0.541652,24-06-98,0,93,4.5,2
16000000,111190,18.790221,03-04-13,318982,100,6.1,291
4000000,133575,0.409089,16-07-99,0,100,4.2,5
4000000,54580,3.663108,27-09-02,146402,113,7.1,36
650000,52015,12.496261,30-09-10,33245,98,6.2,285
0,34941,0.596889,20-06-97,0,92,6.7,7
0,227975,2.611364,01-05-14,0,106,6.4,31
4000000,60422,3.238466,18-11-11,355688,119,6.2,37
4000000,81390,8.30723,09-04-11,25345000,99,6.2,157
0,10981,3.408955,09-09-03,0,90,5.8,38
0,225235,1.876621,26-07-13,4037782,120,7.3,23
0,14902,1.807571,09-11-72,0,142,7.1,20
0,121676,6.783053,14-09-12,0,93,5.2,13
3950000,22301,8.484123,15-11-30,8000000,127,6.1,19
4000000,20065,0.936232,30-04-07,0,103,5.7,9
4000000,257087,12.822534,21-04-16,0,93,4.5,118
0,46420,4.989985,13-09-09,0,84,6.6,207
4000000,114635,1.390659,27-10-12,0,78,4.1,8
4000000,158150,1.923514,21-07-12,0,0,5.2,20
0,251979,4.118612,28-02-14,0,113,4.4,21
3900000,874,9.541688,12-12-66,28350000,120,7.5,89
3800000,10774,17.234745,01-11-76,23689877,121,7.7,381
4000000,770,48.98255,15-12-39,400176459,238,7.7,970
0,266102,1.972668,03-07-14,0,98,6.5,18
3800000,29715,3.490215,07-04-65,14873,123,6.2,38
3768785,25209,1.726175,17-05-50,8000000,107,7.3,22
967686,37495,20.544999,07-05-10,4270000,101,7,423
0,29262,0.389471,13-05-05,0,115,6.7,9
3500000,34769,8.45342,12-09-09,44462,101,6.5,195
3700000,35032,0.90522,11-06-48,2956000,102,6.6,17
3800000,5178,2.201678,11-09-09,0,95,6,21
4000000,8618,3.771652,02-10-06,13401952,109,6.6,66
3600000,3116,21.119209,25-05-69,44785053,113,7.4,299
3500000,9427,17.002623,13-08-97,257850122,91,6.8,363
3500000,813,46.116885,02-07-80,83453539,88,7.1,1074
5000000,352978,1.398981,30-08-15,0,88,5.3,11
3500000,10634,25.5748,26-04-95,28215918,91,7,503
3500000,9516,3.418871,26-05-93,27900000,97,7.2,173
3500000,16288,10.729884,01-05-87,14000000,92,5.9,129
3716946,23330,2.676535,13-05-70,5000000,121,6.9,47
3500000,18900,7.821438,14-12-67,13007551,134,7.4,82
3500000,27029,3.281509,18-06-59,12800000,149,7.4,46
3500000,26268,2.938973,23-02-66,12000000,121,6.2,35
3500000,573,10.219942,25-05-72,12600000,116,7.1,158
3500000,310131,50.319662,19-02-16,40423945,92,6.3,1434
0,40505,0.593068,27-05-98,0,93,5.4,8
3500000,11363,8.406025,26-08-96,9482579,96,5.7,70
10000000,3033,5.588652,21-01-98,6451628,105,6.8,81
2000000,25376,25.894065,13-08-09,33965843,129,7.8,626
0,22007,3.280081,16-10-08,0,94,4.8,36
3600000,765,35.674774,13-03-87,5923044,84,7.6,742
0,10615,3.115754,29-06-01,0,81,5.4,43
1000000,205321,20.466433,11-07-13,0,86,3.8,476
0,89540,0.015597,01-04-99,0,105,5.4,4
3500000,46146,12.982319,29-10-10,4159678,103,6.7,583
0,38007,0.595136,01-01-06,0,104,5.8,9
3500000,14256,3.643608,07-02-06,113783,98,6.7,28
3500000,540,6.396936,21-01-04,0,91,5.6,90
0,370464,0.909067,08-01-16,0,111,2.9,7
3500000,20055,1.348114,27-09-08,0,98,5.2,10
0,224569,0.964802,16-09-99,0,104,2,1
0,395766,0.042346,29-04-16,0,200,0,0
3500000,39303,1.271621,25-04-09,0,96,4.6,10
3500000,142061,25.891466,18-01-13,0,78,7.9,419
3500000,370662,1.618138,04-09-15,0,100,0,0
3500000,252360,4.304341,27-12-13,0,85,3.3,19
3500000,256740,3.158056,04-03-14,0,92,5.3,37
0,299145,3.230779,05-06-15,0,86,5,11
3440000,241766,1.913302,06-01-14,0,90,3.6,6
3400000,12535,5.690619,25-12-77,31063038,94,6.5,84
8000000,1667,17.537154,26-01-05,127392239,80,6.9,358
3500000,50839,26.259389,28-09-11,19504039,107,6.7,524
0,86549,1.419431,09-06-11,0,100,6.2,15
3000000,13973,11.637458,26-09-08,3830137,92,6,127
3300000,244786,192.528841,10-10-14,13092000,105,8.3,4254
3300000,598,44.356711,05-02-02,30641770,130,8.1,1814
600000,11129,4.859873,04-06-99,4000000,99,6.8,97
3400000,75861,6.723057,13-03-15,0,118,6.8,47
0,13551,3.069605,07-11-06,0,85,6.4,66
3800000,103663,21.826888,28-08-12,16800000,115,7.9,927
0,850,15.128316,18-11-83,19294144,94,7.4,344
0,12586,1.814802,09-09-06,0,91,6.7,37
4300000,11564,5.643023,20-08-82,0,98,6.2,66
3300000,301748,2.964785,08-11-14,45000,96,4.1,9
2000000,108346,0.11615,29-10-99,7,92,8,1
0,8841,13.437038,24-09-08,28814580,128,6.8,174
3200000,805,26.180367,12-06-68,33395426,136,7.5,863
3200000,11697,11.735287,22-04-62,8000000,123,7.4,265
0,22051,8.308442,29-07-09,2277396,99,6.9,150
0,436,3.027892,18-01-04,0,101,6.9,101
3200000,55347,11.933449,11-09-10,5332926,105,6.8,347
0,10070,8.825113,14-10-05,658573,95,6.1,160
2700000,8469,17.332585,27-07-78,141000000,109,7,418
2500000,658,47.812466,17-09-64,124881062,110,7.2,987
2400000,125490,11.753553,19-09-12,0,110,5.7,112
3180000,1585,42.868495,20-12-46,9644124,130,8,1076
4000000,627,63.513324,23-02-96,16491080,93,7.8,2655
0,23618,1.918959,18-08-00,0,115,6.3,15
3000000,41436,22.789649,20-10-10,177512032,91,5.7,722
0,10162,5.735912,15-09-98,0,91,7.4,54
4000000,1430,11.414843,09-10-02,35564473,120,7.3,453
0,259943,6.017273,16-05-14,0,111,6.9,49
3000000,10014,21.607228,31-10-85,29999213,87,5.7,361
3000000,11257,7.961559,13-12-85,20966644,117,6.9,156
3000000,158015,54.403033,31-05-13,89328627,86,6,2428
3000000,82507,41.045084,29-03-12,77712439,110,6.7,1573
3000000,20337,0.295226,01-08-02,19184015,113,5,1
3000000,261,16.553594,17-02-58,17570324,108,7.6,165
3000000,1685,24.393296,01-05-70,18999718,95,6.2,361
3000000,20737,11.241802,01-08-97,23144499,98,5.3,106
16000000,10991,9.18885,08-07-00,68411275,93,5.9,137
3000000,10225,11.158167,01-08-86,19472057,86,5.7,216
3000000,826,23.109959,02-10-57,33300000,161,7.7,542
3000000,34086,1.586598,27-04-90,15369573,100,4.7,25
2000000,5854,3.832858,09-04-76,7900000,121,6.7,86
3000000,284,22.889294,15-06-60,25000000,125,8.1,483
3000000,10285,10.341982,13-08-93,15938065,87,4.2,193
3000000,5780,7.924982,13-07-66,13000000,128,6.4,120
3000000,292,1.697846,12-09-05,11718595,100,6.4,28
0,223485,14.936661,16-04-15,229094,84,6.6,367
3000000,29463,0.720091,25-10-85,0,97,7,11
0,18065,2.747402,06-02-09,0,84,5.3,36
3000000,22013,6.734965,19-06-60,10400000,146,7.3,41
3000000,821,13.338539,01-12-61,10000000,186,7.6,155
0,53862,0.185373,12-05-99,9016377,94,4.5,4
3000000,3089,5.344815,26-08-48,9012000,133,7.3,82
0,30139,0.982624,01-01-06,0,99,3.7,10
3000000,132344,23.299907,05-04-13,11176469,108,7.4,568
0,15582,4.103764,20-11-87,0,95,3.8,46
3000000,15158,5.003615,08-07-88,7282851,97,6.3,94
3000000,44634,0.019984,30-09-04,6804016,94,5,3
0,30309,1.026243,01-01-02,0,86,5.8,19
0,7509,2.787375,08-09-05,10422387,115,6.8,34
3800000,10557,3.667372,14-05-99,28200000,97,6.5,59
3000000,23531,2.144354,01-09-00,0,82,3.1,11
3000000,28005,3.937939,11-09-96,4109095,117,5.7,35
3000000,40247,5.325156,22-01-10,0,90,6,57
3000000,252,23.981601,29-06-71,4000000,100,7.4,798
0,24126,3.107149,01-05-93,0,98,5.2,38
0,13982,5.016607,18-04-97,0,95,5.4,39
0,16642,13.857194,13-09-78,0,94,7.6,234
0,17734,6.997495,02-09-01,0,104,6.4,25
3000000,18892,4.337685,30-01-99,3076820,87,5.9,90
2962051,549,3.636634,09-08-96,3011195,108,6.6,94
0,121986,15.492257,17-05-13,4069826,86,7.2,345
3000000,868,2.504169,18-08-05,9879971,94,6.9,94
3000000,10683,10.757539,16-10-98,2807390,139,7.4,194
0,17995,1.580027,04-04-03,0,89,6.1,4
2800000,246403,15.754614,19-09-14,1826705,102,5.1,366
3000000,670,56.76349,01-01-03,14980005,120,8,1945
0,35691,3.644872,09-04-10,0,110,6.5,37
3000000,49010,16.900433,06-05-11,748453,86,5.7,211
3000000,317930,1.569246,31-03-16,0,101,5.2,17
3000000,11229,4.682881,23-08-96,0,110,6.5,95
0,22488,1.128559,06-10-06,0,87,5.8,12
3000000,24469,12.68672,14-05-09,2357852,123,6.9,250
0,82533,3.750338,06-04-12,0,99,5.6,67
0,50942,2.857848,17-05-98,0,176,4,21
3000000,84174,20.95282,06-08-12,11947954,87,5.3,444
0,34099,0.18094,25-04-04,0,120,3.7,3
0,79940,1.75311,02-03-12,0,94,5.2,34
2700000,342,3.120747,02-09-04,0,98,6.7,59
0,281230,0.384496,01-01-14,0,0,6.3,2
0,38033,2.504156,01-10-10,0,96,3.9,37
3000000,100975,0.431332,21-10-99,0,97,5.8,5
3000000,38541,11.882563,13-03-11,22000,112,5.7,197
0,39563,9.342465,24-04-09,0,88,6.1,15
3000000,234212,12.564554,12-02-15,3387000,83,4.9,148
0,27404,0.68822,04-03-05,0,80,3,5
0,170480,0.194848,15-06-10,0,90,0,0
0,71866,2.015525,14-09-09,0,96,5.4,32
3000000,192210,2.680629,12-04-13,0,85,5.2,18
0,180296,12.036888,27-06-14,0,84,5.3,171
0,157058,1.737032,14-01-13,0,80,2.9,28
3000000,70006,9.249229,13-09-11,0,90,5.8,136
2500000,26039,5.164423,30-08-67,3200000,92,7.1,95
3,79587,0.008263,15-01-09,0,100,0,0
0,176077,1.998826,11-03-13,0,88,4.8,14
3000000,260947,1.968679,04-04-14,0,95,4.6,16
3000000,342502,1.141463,07-08-15,0,79,2.8,10
0,191229,0.214704,01-04-88,0,88,6,1
3200000,43213,1.034844,10-10-09,0,95,6.1,5
0,44594,1.975941,13-03-10,0,95,6.3,22
2900000,666,5.928937,16-01-98,5596708,113,7.6,126
2900000,248,3.370225,18-12-61,5000000,136,7.3,25
0,325173,5.485217,11-12-15,0,80,4.9,54
0,55831,0.18887,05-08-05,0,105,6.8,3
3000000,351043,3.077885,14-08-15,0,90,4.1,52
3000000,43942,1.781462,01-10-10,103735,93,6.6,36
0,10226,4.952983,18-06-03,0,91,6.6,271
2902660,66942,1.35088,19-08-11,0,93,6.1,34
0,356483,0.687656,16-10-15,0,89,4.3,12
8000000,10476,6.39503,22-07-05,23563727,116,6.9,99
2883848,239,39.30982,18-03-59,25000000,122,8,808
2800000,10281,9.070842,13-05-88,19170001,88,5.3,192
2777000,630,67.417542,15-08-39,33754967,102,7.4,1642
2800000,3034,36.444894,15-12-74,86273333,106,7.7,854
2000000,13025,15.351412,08-09-07,5364858,95,5.4,190
0,21461,2.436019,01-01-06,0,144,7.6,44
0,55306,0.93392,13-06-97,0,112,6.5,19
2700000,17264,11.35972,17-10-79,37799643,118,7,59
0,346081,0.296981,26-06-15,0,0,9.5,2
0,16016,1.776624,26-09-08,0,90,4.9,10
2686000,15875,1.897263,12-06-63,6600000,109,6,30
0,5900,0.144031,21-03-96,0,103,7,3
2627000,43306,0.531444,01-03-44,5363000,120,6,8
